id;satisfaction_level;last_evaluation;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;salary;num_project;depto
12323;0,61;0,47;253;3;0;1;0;low;2;sales
12324;0,11;0,91;287;4;0;1;0;low;6;sales
12325;0,37;0,45;131;3;0;1;0;low;2;sales
12326;0,41;0,52;135;3;0;1;0;low;2;sales
12327;0,37;0,52;157;3;0;1;0;low;2;sales
12328;0,88;0,99;262;6;0;1;0;low;5;sales
12329;0,1;0,85;266;4;0;1;0;low;6;sales
12330;0,44;0,48;148;3;0;1;0;low;2;sales
12331;0,38;0,57;140;3;0;1;0;low;2;sales
12332;0,11;0,85;302;4;0;1;0;low;6;sales
12333;0,09;0,98;271;4;0;1;0;low;6;sales
12334;0,45;0,52;145;3;0;1;0;medium;2;sales
12335;0,1;0,81;290;4;0;1;0;medium;6;accounting
12336;0,45;0,47;151;3;0;1;0;medium;2;accounting
12337;0,77;0,87;266;5;0;1;0;medium;5;accounting
12338;0,44;0,51;140;3;0;1;0;medium;2;hr
12339;0,39;0,5;142;3;0;1;0;medium;2;hr
12340;0,1;0,91;246;4;0;1;0;medium;6;hr
12341;0,09;0,89;308;5;0;1;0;medium;6;hr
12342;0,37;0,47;141;3;0;1;0;medium;2;technical
12343;0,9;1;232;5;0;1;0;medium;5;technical
12344;0,41;0,56;143;3;0;1;0;medium;2;technical
12345;0,37;0,52;155;3;0;1;0;medium;2;technical
12346;0,1;0,86;278;4;0;1;0;high;6;technical
12347;0,81;1;253;5;0;1;0;low;4;technical
12348;0,11;0,8;282;4;0;1;0;medium;6;technical
12349;0,11;0,84;264;4;0;1;0;medium;6;technical
12350;0,4;0,46;149;3;0;1;0;medium;2;technical
12351;0,09;0,8;304;5;0;1;0;medium;6;technical
12352;0,48;0,93;219;6;0;1;0;low;3;technical
12353;0,91;0,91;262;6;0;1;0;low;4;support
12354;0,43;0,57;135;3;0;1;0;low;2;support
12355;0,33;0,88;219;5;0;1;0;low;6;support
12356;0,41;0,57;136;3;0;1;0;low;2;support
12357;0,41;0,55;154;3;0;1;0;low;2;support
12358;0,37;0,54;149;3;0;1;0;low;2;support
12359;0,31;0,62;135;5;0;1;0;low;6;support
12360;0,09;0,91;275;4;0;1;0;low;6;support
12361;0,1;0,87;290;4;0;1;0;low;6;support
12362;0,76;0,9;263;5;0;1;0;low;4;support
12363;0,41;0,54;145;3;0;1;0;low;2;support
12364;0,72;0,96;267;5;0;1;0;low;5;technical
12365;0,4;0,5;141;3;1;1;0;low;2;technical
12366;0,91;0,87;235;5;0;1;0;low;4;technical
12367;0,1;0,83;258;4;0;1;0;low;6;management
12368;0,4;0,56;131;3;0;1;0;low;2;IT
12369;0,82;0,86;243;5;0;1;0;low;5;IT
12370;0,1;0,82;266;4;0;1;0;low;6;IT
12371;0,37;0,45;142;3;0;1;0;low;2;IT
12372;0,36;0,51;135;3;0;1;0;low;2;IT
12373;0,39;0,48;141;3;0;1;0;medium;2;product_mng
12374;0,36;0,57;142;3;0;1;0;medium;2;product_mng
12375;0,86;0,84;254;5;0;1;0;medium;5;product_mng
12376;0,73;0,99;262;5;0;1;0;medium;5;product_mng
12377;0,56;0,71;296;2;0;1;0;medium;4;IT
12378;0,44;0,56;158;3;0;1;0;medium;2;accounting
12379;0,31;0,56;238;2;0;1;0;medium;4;accounting
12380;0,77;0,93;231;5;0;1;0;medium;4;hr
12381;0,44;0,45;156;3;0;1;0;medium;2;hr
12382;0,38;0,46;145;3;0;1;0;medium;2;hr
12383;0,45;0,48;144;3;0;1;0;medium;2;marketing
12384;0,38;0,51;159;3;0;1;0;medium;2;sales
12385;0,36;0,48;156;3;0;1;0;high;2;accounting
12386;0,75;0,9;256;5;0;1;0;low;5;support
12387;0,1;0,93;298;4;0;1;0;medium;6;technical
12388;0,1;0,97;247;4;0;1;0;medium;6;management
12389;0,45;0,5;157;3;0;1;0;medium;2;marketing
12390;0,42;0,57;154;3;1;1;0;medium;2;marketing
12391;0,78;1;253;5;0;1;0;low;4;marketing
12392;0,45;0,55;148;3;0;1;0;low;2;sales
12393;0,84;1;261;5;0;1;0;low;4;sales
12394;0,11;0,93;282;4;0;1;0;low;6;sales
12395;0,42;0,56;133;3;0;1;0;low;2;sales
12396;0,45;0,46;128;3;0;1;0;low;2;sales
12397;0,46;0,57;139;3;0;1;0;low;2;sales
12398;0,09;0,79;293;5;0;1;0;low;6;sales
12399;0,87;0,83;265;6;0;1;0;low;4;sales
12400;0,1;0,87;250;4;0;1;0;low;6;sales
12401;0,91;1;251;6;0;1;0;low;5;sales
12402;0,76;0,92;246;5;0;1;0;low;4;sales
12403;0,74;1;275;5;0;1;0;low;5;sales
12404;0,92;0,93;240;5;0;1;0;low;5;sales
12405;0,76;0,87;245;5;0;1;0;low;5;sales
12406;0,47;0,5;254;4;0;1;0;low;4;sales
12407;0,73;0,99;241;5;0;1;0;low;5;sales
12408;0,09;0,94;257;4;0;1;0;low;6;sales
12409;0,91;0,92;246;5;0;1;0;low;4;sales
12410;0,82;0,98;233;5;0;1;0;low;4;sales
12411;0,28;0,45;218;4;0;1;0;low;6;accounting
12412;0,84;0,99;262;6;0;1;0;medium;4;accounting
12413;0,45;0,53;138;3;0;1;0;medium;2;accounting
12414;0,45;0,54;142;3;0;1;0;medium;2;hr
12415;0,91;0,97;233;5;0;1;0;medium;5;hr
12416;0,42;0,48;155;3;0;1;0;medium;2;hr
12417;0,82;1;229;6;0;1;0;medium;4;hr
12418;0,11;0,9;264;4;0;1;0;medium;6;technical
12419;0,42;0,53;199;4;0;1;0;medium;3;technical
12420;0,82;0,85;223;5;0;1;0;medium;4;technical
12421;0,09;0,96;268;4;0;1;0;medium;6;technical
12422;0,1;0,94;287;4;0;1;0;medium;6;technical
12423;0,86;1;257;5;0;1;0;medium;5;technical
12424;0,4;0,46;143;3;0;1;0;high;2;technical
12425;0,45;0,46;130;3;0;1;0;low;2;technical
12426;0,42;0,51;136;3;0;1;0;medium;2;technical
12427;0,74;0,92;261;5;0;1;0;medium;4;technical
12428;0,55;0,6;180;4;0;1;0;medium;3;technical
12429;0,37;0,45;126;3;0;1;0;medium;2;support
12430;0,41;0,52;127;3;1;1;0;low;2;support
12431;0,89;0,65;195;6;0;1;0;low;5;support
12432;0,41;0,57;160;3;0;1;0;low;2;support
12433;0,44;0,51;150;3;0;1;0;low;2;support
12434;0,87;0,84;264;6;0;1;0;low;4;support
12435;0,1;0,84;309;4;0;1;0;low;6;support
12436;0,41;0,47;135;3;0;1;0;low;2;support
12437;0,11;0,85;261;4;0;1;0;low;6;support
12438;0,43;0,53;160;3;0;1;0;low;2;support
12439;0,77;0,9;237;5;0;1;0;low;4;support
12440;0,41;0,52;136;3;0;1;0;low;2;technical
12441;0,41;0,48;139;3;0;1;0;low;2;technical
12442;0,36;0,78;151;4;0;1;0;low;2;technical
12443;0,77;1;229;5;0;1;0;low;5;management
12444;0,81;0,98;245;5;0;1;0;low;5;IT
12445;0,39;0,54;127;3;0;1;0;low;2;IT
12446;0,09;0,94;283;5;0;1;0;low;6;IT
12447;0,44;0,46;143;3;0;1;0;low;2;IT
12448;0,1;0,84;298;4;0;1;0;low;5;IT
12449;0,36;0,48;159;3;0;1;0;low;2;product_mng
12450;0,81;0,92;239;5;0;1;0;low;5;product_mng
12451;0,81;0,9;226;5;0;1;0;medium;4;product_mng
12452;0,85;0,98;248;5;0;1;0;medium;5;product_mng
12453;0,1;0,87;286;4;0;1;0;medium;6;IT
12454;0,37;0,54;145;3;0;1;0;medium;2;RandD
12455;0,09;0,97;254;4;1;1;0;medium;6;RandD
12456;0,44;0,53;127;3;0;1;0;medium;2;RandD
12457;0,86;0,93;223;5;0;1;0;medium;5;RandD
12458;0,77;1;255;5;0;1;0;medium;4;RandD
12459;0,41;0,48;136;3;0;1;0;medium;2;marketing
12460;0,4;0,48;137;3;0;1;0;medium;2;sales
12461;0,43;0,49;135;3;0;1;0;medium;2;accounting
12462;0,43;0,5;137;3;0;1;0;medium;2;support
12463;0,8;0,53;255;5;0;1;0;high;3;technical
12464;0,8;0,85;273;5;0;1;0;low;4;management
12465;0,82;0,98;234;5;0;1;0;medium;5;marketing
12466;0,37;0,54;152;3;0;1;0;medium;2;marketing
12467;0,37;0,48;134;3;0;1;0;medium;2;marketing
12468;0,09;0,95;292;4;0;1;0;medium;6;sales
12469;0,9;0,92;245;5;0;1;0;low;5;sales
12470;0,41;0,52;159;3;0;1;0;low;2;sales
12471;0,1;0,85;260;4;0;1;0;low;6;sales
12472;0,44;0,53;149;3;0;1;0;low;2;sales
12473;0,89;0,85;266;5;0;1;0;low;5;sales
12474;0,42;0,56;149;3;0;1;0;low;2;sales
12475;0,87;1;242;5;0;1;0;low;5;sales
12476;0,45;0,57;134;3;0;1;0;low;2;sales
12477;0,11;0,87;271;4;0;1;0;low;5;sales
12478;0,09;0,79;275;4;0;1;0;low;6;sales
12479;0,76;0,83;227;5;0;1;0;low;5;sales
12480;0,11;0,96;277;5;0;1;0;low;6;sales
12481;0,37;0,49;151;3;0;1;0;low;2;sales
12482;0,1;0,79;274;4;0;1;0;low;6;sales
12483;0,77;0,87;242;6;0;1;0;low;4;sales
12484;0,42;0,54;143;3;1;1;0;low;2;sales
12485;0,38;0,52;145;3;0;1;0;low;2;sales
12486;0,32;0,95;172;2;0;1;0;low;5;sales
12487;0,38;0,49;135;3;0;1;0;low;2;accounting
12488;0,19;1;192;4;0;1;0;low;4;accounting
12489;0,1;0,83;276;4;0;1;0;low;6;accounting
12490;0,76;0,88;206;4;0;1;0;medium;4;hr
12491;0,53;0,56;281;6;0;1;0;medium;4;hr
12492;0,39;0,51;151;3;0;1;0;medium;2;hr
12493;0,11;0,83;244;4;0;1;0;medium;6;hr
12494;0,1;0,94;309;4;0;1;0;medium;6;technical
12495;0,84;1;218;5;0;1;0;medium;5;technical
12496;0,82;0,99;263;6;0;1;0;medium;4;technical
12497;0,1;0,82;244;4;0;1;0;medium;6;technical
12498;0,59;0,49;263;4;0;1;0;medium;6;technical
12499;0,44;0,48;143;3;0;1;0;medium;2;technical
12500;0,89;0,95;181;5;0;1;0;medium;2;technical
12501;0,91;0,84;265;5;0;1;0;medium;5;technical
12502;0,66;0,57;161;5;0;1;0;high;5;technical
12503;0,11;0,87;282;5;0;1;0;low;6;technical
12504;0,43;0,51;155;3;0;1;0;medium;2;technical
12505;0,78;0,83;217;6;0;1;0;medium;4;support
12506;0,11;0,97;289;5;0;1;0;medium;6;support
12507;0,83;0,98;259;5;0;1;0;medium;4;support
12508;0,39;0,54;158;3;0;1;0;low;2;support
12509;0,38;0,55;158;3;0;1;0;low;2;support
12510;0,37;0,57;155;3;0;1;0;low;2;support
12511;0,44;0,48;146;3;0;1;0;low;2;support
12512;0,53;0,85;164;5;0;1;0;low;2;support
12513;0,09;0,96;259;4;0;1;0;low;6;support
12514;0,11;0,89;293;4;0;1;0;low;6;support
12515;0,83;0,96;275;5;0;1;0;low;5;support
12516;0,88;1;219;6;1;1;0;low;5;technical
12517;0,1;0,89;247;4;0;1;0;low;6;technical
12518;0,09;0,86;309;4;0;1;0;low;6;technical
12519;0,44;0,54;151;3;0;1;0;low;2;management
12520;0,39;0,51;129;3;0;1;0;low;2;IT
12521;0,87;0,94;274;5;0;1;0;low;4;IT
12522;0,74;0,99;233;5;0;1;0;low;4;IT
12523;0,1;0,95;289;4;0;1;0;low;6;IT
12524;0,74;0,82;239;6;0;1;0;low;4;IT
12525;0,75;0,99;221;5;0;1;0;low;5;product_mng
12526;0,41;0,56;150;3;0;1;0;low;2;product_mng
12527;0,41;0,45;144;3;1;1;0;low;2;product_mng
12528;0,09;0,9;289;4;0;1;0;low;6;product_mng
12529;0,09;0,8;301;5;0;1;0;medium;6;IT
12530;0,39;0,57;145;3;0;1;0;medium;2;accounting
12531;0,4;0,56;137;3;0;1;0;medium;2;accounting
12532;0,37;0,54;131;3;1;1;0;medium;2;hr
12533;0,1;0,84;246;4;0;1;0;medium;6;hr
12534;0,43;0,51;136;3;0;1;0;medium;2;hr
12535;0,75;0,85;240;6;1;1;0;medium;5;marketing
12536;0,37;0,56;156;3;0;1;0;medium;2;sales
12537;0,11;0,85;305;4;0;1;0;medium;6;accounting
12538;0,45;0,45;154;3;1;1;0;medium;2;support
12539;0,87;1;261;5;1;1;0;medium;5;technical
12540;0,11;0,94;244;4;0;1;0;medium;6;management
12541;0,45;0,54;129;3;0;1;0;high;2;marketing
12542;0,81;0,87;254;5;0;1;0;low;4;marketing
12543;0,77;0,91;236;5;0;1;0;medium;5;marketing
12544;0,89;0,92;237;5;0;1;0;medium;5;sales
12545;0,43;0,49;135;3;0;1;0;medium;2;sales
12546;0,78;1;236;5;0;1;0;medium;5;sales
12547;0,37;0,47;149;3;0;1;0;low;2;sales
12548;0,37;0,5;141;3;0;1;0;low;2;sales
12549;0,85;0,82;270;5;0;1;0;low;4;sales
12550;0,41;0,47;138;3;0;1;0;low;2;sales
12551;0,11;0,96;298;4;0;1;0;low;6;sales
12552;0,75;0,99;254;5;0;1;0;low;5;sales
12553;0,82;0,85;248;5;0;1;0;low;5;sales
12554;0,79;1;257;6;0;1;0;low;5;sales
12555;0,43;0,53;150;3;0;1;0;low;2;sales
12556;0,1;0,9;281;4;0;1;0;low;6;sales
12557;0,46;0,48;141;3;1;1;0;low;2;sales
12558;0,43;0,57;157;3;0;1;0;low;2;sales
12559;0,43;0,55;136;3;0;1;0;low;2;sales
12560;0,11;0,8;296;4;0;1;0;low;6;sales
12561;0,09;0,86;279;4;0;1;0;low;6;sales
12562;0,37;0,53;131;3;0;1;0;low;2;sales
12563;0,4;0,57;160;3;0;1;0;low;2;accounting
12564;0,1;0,77;291;4;0;1;0;low;6;accounting
12565;0,41;0,53;157;3;0;1;0;low;2;accounting
12566;0,79;0,58;294;4;0;1;0;low;3;hr
12567;0,11;0,79;310;4;0;1;0;low;6;hr
12568;0,1;0,97;282;4;0;1;0;medium;6;hr
12569;0,44;0,51;134;3;0;1;0;medium;2;hr
12570;0,25;0,46;214;4;0;1;0;medium;4;technical
12571;0,44;0,52;137;3;0;1;0;medium;2;technical
12572;0,73;1;252;5;0;1;0;medium;4;technical
12573;0,75;0,97;243;6;0;1;0;medium;5;technical
12574;0,36;0,47;148;3;0;1;0;medium;2;technical
12575;0,37;0,49;151;3;0;1;0;medium;2;technical
12576;0,39;0,49;129;3;0;1;0;medium;2;technical
12577;0,48;0,78;198;2;0;1;0;medium;2;technical
12578;0,57;0,72;275;6;0;1;0;medium;4;technical
12579;0,9;0,96;243;5;0;1;0;medium;5;technical
12580;0,39;0,55;159;3;0;1;0;high;2;technical
12581;0,44;0,51;145;3;0;1;0;low;2;support
12582;0,81;0,88;242;5;0;1;0;medium;5;support
12583;0,74;0,87;242;5;0;1;0;medium;5;support
12584;0,44;0,56;145;3;0;1;0;medium;2;support
12585;0,41;0,56;154;3;0;1;1;medium;2;support
12586;0,4;0,51;139;3;0;1;0;low;2;support
12587;0,46;0,57;152;3;0;1;0;low;2;support
12588;0,8;0,83;211;3;0;1;0;low;2;support
12589;0,87;0,9;258;5;0;1;0;low;5;support
12590;0,39;0,54;155;3;0;1;0;low;2;support
12591;0,38;0,55;148;3;0;1;0;low;2;support
12592;0,66;0,67;255;3;0;1;0;low;2;technical
12593;0,1;0,8;264;4;0;1;0;low;6;technical
12594;0,37;0,54;132;3;0;1;0;low;2;technical
12595;0,1;0,77;255;4;0;1;0;low;6;management
12596;0,09;0,87;263;4;0;1;0;low;5;IT
12597;0,86;0,84;222;5;0;1;0;low;5;IT
12598;0,11;0,9;263;4;0;1;0;low;6;IT
12599;0,37;0,46;157;3;0;1;0;low;2;IT
12600;0,11;0,92;307;4;0;1;0;low;6;IT
12601;0,77;0,98;259;6;0;1;0;low;5;product_mng
12602;0,84;0,94;222;6;0;1;0;low;5;product_mng
12603;0,1;0,84;250;4;0;1;0;low;6;product_mng
12604;0,83;0,9;245;5;0;1;0;low;5;product_mng
12605;0,11;0,79;292;4;0;1;0;low;6;IT
12606;0,86;0,92;252;5;0;1;0;low;5;RandD
12607;0,38;0,56;161;3;0;1;0;medium;2;RandD
12608;0,11;0,88;250;4;0;1;0;medium;5;RandD
12609;0,45;0,49;134;3;0;1;0;medium;2;RandD
12610;0,1;0,85;279;4;0;1;0;medium;6;RandD
12611;0,09;0,95;256;4;0;1;0;medium;6;marketing
12612;0,39;0,53;127;3;0;1;0;medium;2;sales
12613;0,37;0,47;138;3;1;1;0;medium;2;accounting
12614;0,81;0,97;243;5;0;1;0;medium;5;support
12615;0,09;0,9;296;4;0;1;0;medium;6;technical
12616;0,1;0,88;267;4;0;1;0;medium;6;management
12617;0,39;0,49;144;3;0;1;0;medium;2;marketing
12618;0,83;0,95;251;5;0;1;0;medium;4;marketing
12619;0,45;0,57;148;3;0;1;0;high;2;marketing
12620;0,43;0,51;141;3;0;1;0;low;2;sales
12621;0,8;0,75;268;2;0;1;0;medium;3;sales
12622;0,1;0,86;247;4;0;1;0;medium;6;sales
12623;0,1;0,55;247;4;0;1;0;medium;2;sales
12624;0,36;0,52;146;3;0;1;0;medium;2;sales
12625;0,38;0,5;140;3;0;1;0;low;2;sales
12626;0,78;0,98;263;6;0;1;0;low;5;sales
12627;0,44;0,49;145;3;0;1;0;low;2;sales
12628;0,41;0,46;156;3;1;1;0;low;2;sales
12629;0,72;0,85;244;6;0;1;0;low;5;sales
12630;0,46;0,54;144;3;0;1;0;low;2;sales
12631;0,1;0,9;286;4;0;1;0;low;6;sales
12632;0,34;0,67;141;2;0;1;0;low;4;sales
12633;0,11;0,89;260;5;0;1;0;low;6;sales
12634;0,38;0,56;154;3;0;1;0;low;2;sales
12635;0,82;0,92;225;5;0;1;0;low;5;sales
12636;0,39;0,57;127;3;0;1;0;low;2;sales
12637;0,44;0,53;140;3;0;1;0;low;2;sales
12638;0,43;0,52;147;3;0;1;0;low;2;sales
12639;0,84;0,83;227;5;0;1;0;low;4;accounting
12640;0,43;0,48;153;3;0;1;0;low;2;accounting
12641;0,37;0,52;128;3;0;1;0;low;2;accounting
12642;0,74;0,97;228;5;0;1;0;low;4;hr
12643;0,73;0,97;235;5;0;1;0;low;5;hr
12644;0,37;0,47;148;3;0;1;0;low;2;hr
12645;0,58;0,62;238;3;0;1;0;low;4;hr
12646;0,4;0,54;141;3;0;1;0;medium;2;technical
12647;0,51;0,83;249;4;0;1;0;medium;5;technical
12648;0,46;0,5;151;3;0;1;0;medium;2;technical
12649;0,45;0,54;129;3;0;1;0;medium;2;technical
12650;0,46;0,5;156;3;0;1;0;medium;2;technical
12651;0,39;0,45;134;3;0;1;0;medium;2;technical
12652;0,09;0,88;269;4;0;1;0;medium;6;technical
12653;0,09;0,77;290;4;0;1;0;medium;6;technical
12654;0,37;0,51;132;3;0;1;0;medium;2;technical
12655;0,1;0,89;308;4;0;1;0;medium;6;technical
12656;0,77;1;232;5;0;1;0;medium;4;technical
12657;0,79;0,86;235;5;0;1;0;medium;5;support
12658;0,43;0,55;130;3;0;1;0;high;2;support
12659;0,38;0,53;146;3;0;1;0;low;2;support
12660;0,77;0,91;221;6;0;1;0;medium;5;support
12661;0,44;0,5;130;3;0;1;0;medium;2;support
12662;0,39;0,46;136;3;0;1;0;medium;2;support
12663;0,78;0,89;274;6;0;1;0;medium;5;support
12664;0,1;0,79;256;5;0;1;0;low;6;support
12665;0,1;0,77;276;4;0;1;0;low;5;support
12666;0,75;0,85;267;5;0;1;0;low;5;support
12667;0,46;0,62;213;3;0;1;0;low;6;support
12668;0,91;0,97;274;6;0;1;0;low;4;technical
12669;0,1;0,92;258;4;0;1;0;low;6;technical
12670;0,72;0,6;153;5;0;1;0;low;3;technical
12671;0,11;0,95;245;4;0;1;0;low;6;management
12672;0,11;0,94;264;4;0;1;0;low;6;IT
12673;0,46;0,57;154;3;0;1;0;low;2;IT
12674;0,37;0,46;149;3;0;1;0;low;2;IT
12675;0,46;0,5;157;3;0;1;0;low;2;IT
12676;0,43;0,57;127;3;0;1;0;low;2;IT
12677;0,11;0,82;270;4;0;1;0;low;6;product_mng
12678;0,73;0,89;236;6;0;1;0;low;5;product_mng
12679;0,43;0,47;158;3;0;1;0;low;2;product_mng
12680;0,86;1;229;5;0;1;0;low;5;product_mng
12681;0,1;0,83;269;4;0;1;0;low;6;IT
12682;0,4;0,49;128;3;0;1;0;low;2;sales
12683;0,11;0,87;278;4;0;1;0;low;6;sales
12684;0,86;0,98;158;5;0;1;0;low;3;sales
12685;0,42;1;202;3;0;1;0;medium;3;sales
12686;0,79;0,84;240;5;0;1;0;medium;4;sales
12687;0,1;0,96;255;4;0;1;0;medium;6;marketing
12688;0,09;0,92;254;4;0;1;0;medium;6;sales
12689;0,09;0,82;257;4;0;1;0;medium;6;accounting
12690;0,87;1;228;5;0;1;0;medium;4;support
12691;0,36;0,49;145;3;0;1;0;medium;2;technical
12692;0,42;0,75;218;4;0;1;0;medium;3;management
12693;0,84;0,86;268;5;0;1;0;medium;5;marketing
12694;0,1;0,83;278;4;0;1;0;medium;6;marketing
12695;0,78;0,71;249;5;0;1;0;medium;3;marketing
12696;0,35;0,99;236;4;0;1;0;medium;3;sales
12697;0,1;0,81;291;4;0;1;0;high;6;sales
12698;0,11;0,8;306;4;0;1;0;low;6;sales
12699;0,43;0,48;135;3;0;1;0;medium;2;sales
12700;0,38;0,45;156;3;0;1;0;medium;2;sales
12701;0,46;0,54;143;3;0;1;0;medium;2;sales
12702;0,89;0,82;243;5;0;1;0;medium;4;sales
12703;0,45;0,5;147;3;0;1;0;low;2;sales
12704;0,44;0,53;159;3;0;1;0;low;2;sales
12705;0,74;0,54;216;3;0;1;0;low;5;sales
12706;0,45;0,54;152;3;0;1;0;low;2;sales
12707;0,79;0,93;226;5;0;1;0;low;4;sales
12708;0,79;0,91;271;5;0;1;0;low;5;sales
12709;0,11;0,87;255;4;0;1;0;low;6;sales
12710;0,42;0,48;140;3;0;1;0;low;2;sales
12711;0,64;0,9;252;2;0;1;0;low;6;sales
12712;0,4;0,55;159;3;0;1;0;low;2;sales
12713;0,84;0,98;270;5;0;1;0;low;5;sales
12714;0,73;0,92;232;5;0;1;0;low;5;sales
12715;0,4;0,51;144;3;0;1;0;low;2;accounting
12716;0,36;0,45;127;3;0;1;0;low;2;accounting
12717;0,43;0,47;131;3;0;1;0;low;2;accounting
12718;0,11;0,78;243;4;0;1;0;low;6;hr
12719;0,91;1;244;6;0;1;0;low;5;hr
12720;0,8;1;260;5;0;1;0;low;5;hr
12721;0,42;0,49;139;3;0;1;0;low;2;hr
12722;0,31;0,87;184;3;0;1;0;low;4;technical
12723;0,44;0,47;130;3;0;1;0;low;2;technical
12724;0,38;0,54;135;3;0;1;0;medium;2;technical
12725;0,45;0,56;146;3;0;1;0;medium;2;technical
12726;0,43;0,46;149;3;0;1;0;medium;2;technical
12727;0,45;0,46;153;3;1;1;0;medium;2;technical
12728;0,43;0,57;160;3;0;1;0;medium;2;technical
12729;0,43;0,49;160;3;0;1;0;medium;2;technical
12730;0,09;0,83;282;4;0;1;0;medium;6;technical
12731;0,43;0,47;128;3;0;1;0;medium;2;technical
12732;0,79;0,94;232;5;0;1;0;medium;4;technical
12733;0,85;0,58;226;2;0;1;0;medium;3;support
12734;0,38;0,45;129;3;0;1;0;medium;2;support
12735;0,11;0,92;255;4;0;1;0;medium;6;support
12736;0,83;0,99;258;5;0;1;0;high;5;support
12737;0,81;0,91;229;5;0;1;0;low;4;support
12738;0,42;0,56;143;3;0;1;0;medium;2;support
12739;0,11;0,87;257;4;0;1;0;medium;6;support
12740;0,11;0,85;275;4;0;1;0;medium;6;support
12741;0,1;0,89;291;4;0;1;0;medium;6;support
12742;0,5;0,54;153;4;0;1;0;low;5;support
12743;0,44;0,49;154;3;0;1;0;low;2;support
12744;0,11;0,9;301;4;0;1;0;low;6;technical
12745;0,39;0,52;134;3;0;1;0;low;2;technical
12746;0,11;0,78;245;4;0;1;0;low;6;technical
12747;0,36;0,5;132;3;0;1;0;low;2;management
12748;0,43;0,51;130;3;0;1;0;low;2;IT
12749;0,4;0,5;127;3;0;1;0;low;2;IT
12750;0,86;0,84;246;6;0;1;0;low;4;IT
12751;0,38;0,49;145;3;0;1;0;low;2;IT
12752;0,46;0,45;138;3;0;1;1;low;2;IT
12753;0,37;0,57;129;3;0;1;0;low;2;product_mng
12754;0,43;0,52;150;3;0;1;0;low;2;product_mng
12755;0,66;0,93;253;5;0;1;0;low;5;product_mng
12756;0,37;0,48;160;3;0;1;0;low;2;product_mng
12757;0,77;0,92;235;5;0;1;0;low;5;IT
12758;0,38;0,55;151;3;0;1;0;low;2;sales
12759;0,39;0,54;127;3;0;1;0;low;2;sales
12760;0,41;0,55;151;3;0;1;0;low;2;sales
12761;0,1;0,9;290;4;0;1;0;low;6;sales
12762;0,09;0,93;249;4;0;1;0;low;6;sales
12763;0,41;0,47;131;3;0;1;0;medium;2;marketing
12764;0,39;0,46;159;3;0;1;0;medium;2;sales
12765;0,83;0,99;223;5;0;1;0;medium;4;accounting
12766;0,09;0,87;214;2;0;1;0;medium;3;support
12767;0,75;0,81;227;5;0;1;0;medium;5;technical
12768;0,44;0,54;127;3;0;1;0;medium;2;management
12769;0,1;0,84;293;5;0;1;0;medium;6;marketing
12770;0,42;0,46;141;3;0;1;0;medium;2;marketing
12771;0,1;0,83;300;4;0;1;0;medium;6;marketing
12772;0,1;0,86;309;4;0;1;0;medium;6;sales
12773;0,31;0,77;149;3;0;1;0;medium;4;sales
12774;0,42;0,54;159;3;0;1;0;medium;2;sales
12775;0,38;0,5;152;3;0;1;0;high;2;sales
12776;0,39;0,57;158;3;0;1;0;low;2;sales
12777;0,1;0,97;254;5;0;1;0;medium;6;sales
12778;0,11;0,93;294;4;0;1;0;medium;6;sales
12779;0,1;0,92;269;4;0;1;0;medium;6;sales
12780;0,11;0,9;247;4;0;1;0;medium;6;sales
12781;0,44;0,65;271;4;0;1;0;low;3;sales
12782;0,91;0,96;232;5;0;1;0;low;4;sales
12783;0,72;1;245;5;0;1;0;low;4;sales
12784;0,66;0,66;225;3;0;0;0;low;3;technical
12785;0,2;0,69;236;4;0;0;0;low;6;technical
12786;0,97;0,78;268;3;1;0;0;low;3;technical
12787;0,59;0,73;230;3;0;0;0;low;2;technical
12788;0,88;0,6;162;2;0;0;0;low;4;technical
12789;0,16;0,73;197;2;0;0;0;low;4;technical
12790;0,61;0,96;247;3;0;0;0;low;3;support
12791;0,52;0,79;234;3;0;0;0;low;4;support
12792;0,82;0,49;276;4;0;0;0;low;4;support
12793;0,75;0,94;217;2;0;0;0;medium;5;support
12794;0,62;0,5;156;2;0;0;0;medium;4;support
12795;0,91;0,88;189;2;0;0;0;medium;3;support
12796;0,61;0,98;238;4;0;0;0;medium;2;support
12797;0,79;0,77;201;6;1;0;0;medium;3;support
12798;0,9;0,93;263;3;1;0;0;medium;4;support
12799;0,75;0,83;146;3;0;0;0;medium;3;support
12800;0,81;0,64;213;3;0;0;0;medium;4;support
12801;0,59;0,88;159;2;0;0;0;medium;3;technical
12802;0,56;0,83;236;3;1;0;0;medium;3;technical
12803;0,98;0,79;257;4;0;0;0;medium;5;technical
12804;0,59;0,72;168;4;0;0;0;medium;4;management
12805;0,61;0,67;151;3;0;0;0;high;4;IT
12806;0,78;0,7;139;3;0;0;0;low;4;IT
12807;0,55;0,93;196;3;0;0;0;medium;5;IT
12808;0,2;0,97;237;5;0;0;0;medium;4;IT
12809;0,79;0,44;236;3;0;0;0;medium;2;IT
12810;0,52;0,98;265;3;0;0;0;medium;4;product_mng
12811;0,97;0,52;207;3;0;0;0;low;4;product_mng
12812;0,63;0,94;219;3;0;0;0;low;4;product_mng
12813;0,85;0,99;208;2;0;0;0;low;3;product_mng
